topic_id,trial_id,decision,llm,justification
2,NCT00598754,2,short/openai,"The patient has critical aortic stenosis (with underlying bicuspid aortic valve) and is undergoing preoperative workup for valvular replacement surgery, satisfying the inclusion criterion of being scheduled for surgery for aortic stenosis. There is no mention of previous open heart surgery in the topic description, so the exclusion criterion is not triggered. Therefore, the patient appears to satisfy the trial requirements."
2,NCT00699452,1,short/openai,"The patient has mild MR (mitral regurgitation) noted in the topic description. The exclusion criteria states ""More than mild mitral valve disease,"" which means mild mitral valve disease is acceptable. However, the patient also has 2+ aortic insufficiency along with critical aortic stenosis and severely reduced EF (25%) with worsening heart failure symptoms requiring hospitalization. The key exclusion criterion that applies here is ""Heart failure requiring urgent surgery"" - the patient presented with worsening SOB and LE edema refractory to medical therapy, was admitted for evaluation, and underwent preop workup for valvular replacement, suggesting urgent surgical consideration. Additionally, the patient has a bicuspid aortic valve with a dilated ascending aorta, which could raise concerns about primary cardiomyopathy, though the stenosis appears to be the primary driver. The most clear exclusion is the heart failure requiring urgent/emergent surgery given the critical aortic stenosis with severely depressed EF (25%) and decompensated heart failure requiring hospitalization and urgent surgical evaluation."
2,NCT00767013,2,short/openai,"The patient has aortic valve disease (critical aortic stenosis with bicuspid aortic valve) and is undergoing preoperative workup for valvular replacement (cardiac surgery), satisfying the inclusion criterion. Regarding exclusion criteria: there is no mention of hemodynamic instability, renal insufficiency, allergy to iodinated contrast agents, or non-treated hyperthyroidism. Since none of the exclusion criteria are met based on the information provided, the patient satisfies the trial requirements."
2,NCT00774657,1,short/openai,"The patient has a history of bicuspid aortic valve with severe aortic stenosis, which meets the inclusion criteria (moderate or severe aortic stenosis, age >18 and ≤90, male). However, the cardiac catheterization showed ""no angiographically apparent flow-limiting coronary artery disease,"" which means there is no CAD. But the echo revealed ""severe global hypokinesis"" and ""left ventricular hypertrophy with cavity dilation,"" indicating a wall motion abnormality (global hypokinesis = wall motion abnormality). The exclusion criterion states ""History of coronary artery disease (CAD) and wall motion abnormality"" — this could be interpreted as requiring both CAD AND wall motion abnormality, or as two separate exclusion criteria. However, the patient has wall motion abnormality (severe global hypokinesis) documented on echo. Even if CAD is not present, the wall motion abnormality is clearly present. If interpreted as two separate exclusion criteria, the patient would be excluded due to wall motion abnormality. If interpreted as requiring both simultaneously, the patient would not be excluded (since no CAD). Given the ambiguity, the most clinically reasonable interpretation is that wall motion abnormality alone constitutes an exclusion, as it would confound echocardiographic assessment. The patient clearly has severe global hypokinesis, meeting at least part of the exclusion criteria, and the severe LV dysfunction would likely exclude this patient from a study focused on isolated aortic stenosis evaluation."
2,NCT00782327,0,short/openai,"This patient has aortic stenosis due to a bicuspid aortic valve, HTN, and hyperlipidemia. The clinical trial is specifically for patients with Marfan syndrome (diagnosed by Ghent criteria and/or FBN1 mutation) with aortic root dilation. There is no mention of Marfan syndrome in this patient's history, making the topic entirely irrelevant to the trial's primary inclusion criteria. Additionally, the patient has heart failure (EF 25%), which is an exclusion criterion. The topic is fundamentally irrelevant to this trial."
2,NCT00860678,1,short/openai,The patient does not satisfy the eligibility criteria for multiple reasons:
2,NCT00965679,1,short/openai,"The patient meets several inclusion criteria: he is an adult (48M), has calcific aortic stenosis (severe/critical aortic stenosis with bicuspid aortic valve) being considered for surgical treatment (valvular replacement workup), underwent cardiac catheterization, and had a cardiac CT (preop chest CT). However, he likely meets an exclusion criterion: **decompensated heart failure**. The patient presented with progressive SOB and LE edema, EF of 25%, severe global hypokinesis, and required hospitalization for evaluation — indicating decompensated heart failure. The exclusion criterion states ""decompensated heart failure (unable to lie flat during CT),"" and while we don't have explicit confirmation he couldn't lie flat, his severely reduced EF (25%), pulmonary hypertension, and symptomatic presentation with SOB and LE edema strongly suggest he may have been unable to lie flat. Additionally, he was admitted for worsening symptoms after failing outpatient management, consistent with decompensated heart failure. This exclusion criterion is likely met."
3,NCT00363662,1,short/openai,"The patient meets several inclusion criteria (non-pregnant woman, 18+ years old, has IVH, presumably admitted within 48 hours of symptom onset). However, she meets a key exclusion criterion: the cerebral angiogram revealed an AVM (arterio-venous malformation) as the known source of her intraventricular hemorrhage. The exclusion criteria explicitly state that ""patients with a known (preexisting) source for ICH, for example a known untreated arterio-venous malformation"" are excluded. Since the AVM was identified during her workup, she would be excluded from this trial."
3,NCT00418275,1,short/openai,The patient does not satisfy the requirements of this clinical trial for multiple reasons related to exclusion criteria:
3,NCT00449787,0,short/openai,"The patient's headache is secondary to a spontaneous intraventricular hemorrhage (IVH) caused by an arteriovenous malformation (AVM), not a primary headache disorder. The clinical trial requires patients to be treated in the emergency department for acute **primary** headache. A primary headache is one not caused by another underlying condition, whereas this patient's headache is clearly secondary to a serious intracranial hemorrhage and vascular malformation. Therefore, the topic is irrelevant to the trial's inclusion criteria."
3,NCT00587054,0,short/openai,"The patient presents with a spontaneous intraventricular hemorrhage and an arteriovenous malformation (AVM). The clinical trial requires participants to have histologically proven hematologic malignancies (acute leukemia, chronic leukemia, non-Hodgkin's lymphoma, lymphoblastic lymphoma, or myelodysplastic syndrome). This patient has none of these conditions. The topic is entirely irrelevant to the trial's focus on bone marrow/stem cell transplantation for hematologic malignancies."
3,NCT00654563,0,short/openai,"The clinical trial is focused on memory disorders (such as Alzheimer's disease, Parkinson's disease, vascular dementia, etc.), requiring that subjects or their family voice concern about memory or have a known diagnosis of a memory disorder. The patient described in the topic is a 32-year-old woman presenting with spontaneous intraventricular hemorrhage due to an AVM. There is no mention of memory concerns or any memory/cognitive disorder. The trial's core inclusion criteria (memory concern or memory disorder diagnosis) are not met, making this topic irrelevant to the trial."
3,NCT00665236,0,short/openai,"The patient's headache is not migraine but rather is due to a spontaneous intraventricular hemorrhage secondary to an arteriovenous malformation (AVM). She does not meet the 2004 ICHD criteria for migraine with or without aura (a required inclusion criterion). The clinical trial is designed for migraine sufferers with a specific frequency and history pattern, which this patient does not have. Additionally, she would likely be excluded due to her recent head trauma/vascular event and possibly clotting-related concerns. The topic is fundamentally irrelevant to this migraine intervention trial."
3,NCT00733382,0,short/openai,"The patient's headache is not a migraine. She has an intraventricular hemorrhage secondary to an arteriovenous malformation (AVM), which is an identified structural/vascular cause of her headache. The clinical trial is specifically for migraine attacks meeting International Headache Society criteria. The inclusion criteria require a migraine diagnosis (without or with aura), and the patient's ""exploding"" thunderclap headache is attributed to a spontaneous intraventricular hemorrhage from an AVM — not a migraine. This makes the topic entirely irrelevant to the migraine clinical trial."
3,NCT00760903,1,short/openai,The patient does not satisfy the requirements of this clinical trial for multiple reasons related to exclusion criteria:
3,NCT00857662,2,short/openai,"The patient has a confirmed brain AVM diagnosed by cerebral angiography (draining vein from L temporal lobe penetrating deep white matter consistent with AVM). She is 32 years old, clinically improving, and was discharged home in stable condition. There is no mention of pregnancy, prior embolization treatment, participation in another study, or Spetzler-Martin grade V AVM. The AVM appears to involve the temporal lobe (cerebral cortex area), which fits the inclusion criteria. The Spetzler-Martin grade is not explicitly stated, but there is insufficient information to exclude her based on grade V. All exclusion criteria appear unmet, and the key inclusion criteria (confirmed AVM by angiography, patient stability, any age) are satisfied. Therefore, the topic satisfies the trial requirements."
4,NCT00002471,2,short/openai,"The patient has newly diagnosed Burkitt's lymphoma, satisfying the first inclusion criterion. While bone marrow and CNS involvement are explicitly negative (ruling out two of the three sub-criteria), the LDH value is not mentioned in the topic description. Since LDH ≥500 IU/L would satisfy the mandatory additional criterion and this information is not provided, there is insufficient information to definitively exclude the patient. Per the instructions, when insufficient information is available, the response should be 2."
4,NCT00002663,0,short/openai,"The clinical trial focuses on EBV (Epstein-Barr virus)-associated lymphoproliferative diseases and malignancies. The patient has Burkitt's Lymphoma diagnosed from pericardial fluid, with myc rearrangement and specific B-cell markers (CD10+, kappa light chain restricted, FMC-7, CD19, CD20). There is no mention of EBV antigen positivity in this case. Burkitt's lymphoma can be EBV-associated or EBV-negative (sporadic form), and the topic description does not indicate EBV positivity. Since the trial requires EBV-associated disease for eligibility, and the patient's lymphoma is not documented as EBV-positive, the topic is not relevant to this trial."
4,NCT00003337,2,short/openai,"The patient has histologically confirmed Burkitt's lymphoma, which is a high-grade B-cell non-Hodgkin's lymphoma, satisfying the primary inclusion criterion. She is 44 years old (≥16), meeting the age requirement. No information is provided that triggers any exclusion criteria (no known allergy to mouse proteins, no second primary malignancy, not stated to be pregnant or nursing, no prior exposure to mouse antibodies mentioned, no concurrent investigational therapy mentioned). The remaining inclusion criteria (ECOG performance status, BUN, creatinine, contraception, prior investigational therapy timing) are not explicitly addressed in the topic description, but per the instructions, insufficient information defaults to a score of 2. Therefore, the patient appears eligible for the trial."
4,NCT00003338,0,short/openai,"The clinical trial requires prior treatment with chemotherapy and/or radiotherapy with evidence of minimal residual disease by conventional diagnostic modalities. This patient has newly diagnosed Burkitt's lymphoma (a primary cardiac lymphoma) and has not received any prior chemotherapy or radiotherapy. This is a fundamental inclusion criterion that the patient does not meet — the trial is designed for patients with minimal residual disease after prior treatment, not newly diagnosed, untreated patients. Therefore, the topic is irrelevant to this trial as the patient does not meet a core inclusion requirement."
4,NCT00003863,0,short/openai,"The patient has Burkitt's Lymphoma (small noncleaved cell lymphoma), which does satisfy the histology subtype requirement. However, the patient does not meet the registration requirement — she must be registered to front-line CALGB protocols (CLB-59903, 59909, 10002, 50103) or previously entered on similar curative CALGB protocols (CLB-8852, CLB-8854, CLB-9351). There is no information indicating the patient is enrolled in or has previously been enrolled in any of these CALGB protocols. This is a fundamental inclusion criterion that cannot be assumed to be met, making the patient ineligible for this trial. The trial appears designed as a correlative/tissue banking study tied specifically to patients already on these CALGB treatment protocols, which this patient is not."
4,NCT00004260,1,short/openai,"The patient has Burkitt's lymphoma, which is a high-grade CD20+ B-cell non-Hodgkin's lymphoma. However, there are several issues:"
4,NCT00005985,1,short/openai,"The patient has Burkitt's lymphoma, which falls under the inclusion criteria for ""Immunoblastic or small noncleaved cell lymphoma (Burkitt's or non-Burkitt's)."" However, there are several exclusion criteria concerns:"
4,NCT00008216,2,short/openai,"The patient has a diagnosis of Burkitt's lymphoma, which falls under the inclusion criterion for ""lymphoma"" confirmed by immunophenotyping and chromosomal abnormalities (myc rearrangement, CD10+, CD19+, CD20+, kappa light chain restriction). The patient is 44 years old, which is under the age limit of 65. The trial includes allogeneic peripheral blood stem cell or bone marrow transplantation for eligible patients with lymphoma. There are no exclusion criteria listed, and the patient meets at least one inclusion criterion. Therefore, the topic satisfies the requirements of the clinical trial."
4,NCT00008307,1,short/openai,"The patient has histologically confirmed Burkitt's lymphoma (a hematologic malignancy/lymphoma), which satisfies the primary inclusion criterion. She is 44 years old (within the 1-80 age range). The lymphoma criteria require high risk of relapse or progressive disease with typical features - this primary cardiac Burkitt's lymphoma with myc rearrangement and immunophenotyping would likely qualify."
4,NCT00039130,0,short/openai,"The patient has confirmed Burkitt's lymphoma (meeting the basic disease requirement), but there are several critical inclusion criteria that are not met or cannot be confirmed:"
4,NCT00126191,1,short/openai,The patient has several concerning features that likely disqualify her from this trial.
4,NCT00133991,1,short/openai,"The patient has a known significant cardiac dysfunction (primary cardiac lymphoma with a mass on the lateral wall of the right atrium and a large pericardial effusion) that would likely preclude treatment with high-dose cyclophosphamide, matching the exclusion criterion ""Known significant cardiac dysfunction that would preclude treatment with high-dose cyclophosphamide."" Additionally, the patient has a history of ICH/stroke and seizure from viral encephalitis, as well as a history of DVT with IVC filter, which further suggests significant comorbidities. The cardiac involvement itself (primary cardiac lymphoma with a right atrial mass) represents significant cardiac dysfunction that would be an exclusion criterion for this trial."
4,NCT00180882,1,short/openai,"The patient has a primary cardiac lymphoma (Burkitt's lymphoma) with a mass on the lateral wall of the right atrium. The exclusion criterion states ""Cardiac disease that contraindicates anthracycline chemotherapy."" A cardiac mass/tumor involving the right atrium in the context of primary cardiac lymphoma represents a cardiac condition that would likely contraindicate anthracycline-based chemotherapy due to the direct cardiac involvement and potential for cardiac compromise. This exclusion criterion is met, making the patient ineligible for the trial."
4,NCT00199082,2,short/openai,"The patient meets the inclusion criteria: she has a diagnosis of Burkitt's lymphoma, she is 44 years old (>15 years), and there is no mention of written informed consent being refused. Regarding exclusion criteria: there is no mention of serious psychiatric conditions, HIV infection, prior chemotherapy/radiotherapy leading to secondary lymphoma, known severe allergy to foreign proteins, prior chemotherapy treatment, pregnancy or nursing, or participation in other interfering studies. The patient's medical history (PCOS, HTN, obesity, prior viral encephalitis/meningitis, DVT, IVC filter) does not clearly meet any of the exclusion criteria listed. While the history of viral encephalitis/meningitis with ICH and seizure/stroke could potentially be considered a ""serious secondary disease,"" the criteria specifies this must affect ""therapy compliance,"" and there is insufficient information to conclude this is the case given the residual deficits are described as ""mild non-focal."" Per instructions, if insufficient information is provided to make a definitive exclusion determination, the answer defaults to 2."
4,NCT00203996,0,short/openai,"The patient is a 44-year-old female with PCOS, which already fails the inclusion criteria requiring PCOS subjects to be less than 40 years of age. Additionally, the clinical trial appears to be focused on studying PCOS and metabolic/hormonal parameters, while this patient's primary clinical concern is a rare primary cardiac Burkitt's lymphoma. The patient's complex medical history (including prior ICH, seizure/stroke, DVT with IVC filter, CSF leak, and now a primary cardiac lymphoma) makes her entirely irrelevant to a trial focused on PCOS and sleep/endocrine function in younger women. The topic is essentially irrelevant to the trial's purpose."
4,NCT00266370,2,short/openai,"The patient has a confirmed diagnosis of Burkitt's lymphoma (a type of lymphoma), which satisfies the inclusion criterion of ""lymphoma."" Additionally, the patient has a history of infectious diseases including viral encephalitis/meningitis and CSF leak with meningitis, which satisfies the ""infectious diseases"" component of the inclusion criteria. Since there are no exclusion criteria mentioned, and the patient meets the inclusion criteria, the topic satisfies the requirements of the clinical trial."
4,NCT00278408,1,short/openai,The patient has several issues that need to be evaluated against the criteria:
4,NCT00440583,0,short/openai,"The patient has Burkitt's Lymphoma, not diffuse large B-cell lymphoma (DLBCL). The trial requires histologically confirmed CD20-positive diffuse large B-cell lymphoma. Burkitt's lymphoma is a distinct histological entity from DLBCL, and the trial explicitly requires DLBCL diagnosis. This makes the topic fundamentally irrelevant to the trial's requirements, as the patient's diagnosis does not match the required histological diagnosis for inclusion."
4,NCT00447304,1,short/openai,"The patient does not satisfy the trial requirements due to multiple exclusion criteria. Most critically, the patient has a significant cardiac disease (primary cardiac lymphoma with a mass on the right atrium and a large pericardial effusion requiring pericardiocentesis), which is an explicit exclusion criterion (""Significant cardiac disease""). Additionally, the patient has a history of psychiatric or severe neurologic disease (viral encephalitis/meningitis with ICH, seizure/stroke, and CSF leak with meningitis), which is another exclusion criterion. Furthermore, the patient has Burkitt's lymphoma, a life-threatening disease, and would require additional antibiotics due to this secondary disease, both of which are exclusion criteria. The patient also has a history of DVT with IVC filter, and the lymphoma may cause cardiac arrhythmias. These multiple exclusion criteria disqualify the patient from this trial."
4,NCT00587054,1,short/openai,"The patient has histologically proven non-Hodgkin's lymphoma (Burkitt's lymphoma), which satisfies an inclusion criterion. However, the patient meets an exclusion criterion: ""Active CNS disease."" The patient has a history of viral encephalitis/meningitis with ICH, seizure/stroke, and CSF leak with meningitis. While these are listed as past medical history, the description of ""mild non-focal residual deficits"" suggests ongoing neurological sequelae. More importantly, the patient has a history of CNS involvement (encephalitis/meningitis/ICH) with residual deficits, which could be interpreted as active CNS disease. Additionally, the cardiac MRI finding of a mass on the right atrium raises concerns about cardiac function potentially being compromised, though the exact ejection fraction is not provided. The primary disqualifying factor is the history of CNS disease with residual deficits, which likely constitutes ""active CNS disease"" under the exclusion criteria."
4,NCT00669877,2,short/openai,"The patient has a confirmed diagnosis of Burkitt's Lymphoma (primary cardiac), satisfying the primary inclusion criterion. She is 44 years old (all ages eligible), appears to be previously untreated (no chemotherapy mentioned), and there is no information suggesting her organ function (bilirubin, creatinine) is out of range or that her performance status is ≥3. There are no exclusion criteria listed. The history of prior neurological events, DVT/IVC filter, and other comorbidities do not match any stated exclusion criteria. Given sufficient information to confirm eligibility and no disqualifying factors identified, the patient satisfies the requirements."
4,NCT00944567,0,short/openai,"The patient has Burkitt's Lymphoma (a primary cardiac lymphoma), not Primary Mediastinal Diffuse Large B-Cell Lymphoma (PMBCL). The clinical trial specifically requires a diagnosis of PMBCL with a dominant mass within the anterior mediastinum. This patient's mass is located on the lateral wall of the right atrium (a primary cardiac lymphoma), which is fundamentally a different diagnosis and location than what the trial requires. The topic is therefore irrelevant to this trial."
4,NCT00949741,1,short/openai,"The patient has a confirmed diagnosis of Burkitt's lymphoma, which meets one of the inclusion criteria. However, the patient has a significant past medical history of viral encephalitis/meningitis with intracranial hemorrhage, seizure/stroke, and a subsequent CSF leak with meningitis. These prior CNS events represent clinical evidence of prior meningeal disease localization (meningitis), which would satisfy the exclusion criterion: ""Clinical or instrumental evidence of meningeal disease localization."" Although the meningitis was historical rather than current, the exclusion criterion does not specify that it must be active/current — it states ""clinical or instrumental evidence of meningeal disease localization,"" which the patient's history of meningitis satisfies. Therefore, the patient matches the exclusion criteria and does not qualify for the trial."
5,NCT00000469,0,short/openai,"The patient has **severe** bilateral carotid stenosis (80% R ICA, 90% L ICA), not **early** carotid atherosclerosis as required by the inclusion criteria. The trial requires ""presence of early carotid atherosclerosis,"" which this patient clearly does not meet — his disease is advanced/severe. Additionally, there is no information provided about his LDL cholesterol level to confirm it falls between the 60th and 90th percentiles as required. The patient's condition is fundamentally incompatible with the ""early carotid atherosclerosis"" inclusion criterion, making this trial irrelevant to his presentation."
5,NCT00004732,2,short/openai,The patient appears to meet the inclusion criteria and does not clearly match any exclusion criteria based on the information provided.
5,NCT00005479,1,short/openai,The patient has several issues that likely disqualify him from this trial.
5,NCT00011258,0,short/openai,"The patient has significant bilateral carotid stenosis (80% R ICA, 90% L ICA) confirmed by angiography, which meets the inclusion criterion for the **case arm** regarding ≥80% stenosis. However, the case arm also requires a **history of surgical carotid endarterectomy (CEA)**, which this patient does not have. The patient underwent CABG (coronary artery bypass grafting), not carotid endarterectomy. There is no mention of any prior CEA in the topic description."
5,NCT00106886,1,short/openai,"The patient meets the inclusion criteria (age 74, which is ≥55; has documented CAD, PVD, cerebrovascular disease, and diabetes), but he is likely excluded due to the criterion: ""Planned cardiac, peripheral, or cerebrovascular revascularization within the next 6 months."" The patient was referred for evaluation of PVD and was found to have significant bilateral carotid stenosis (80% R ICA, 90% L ICA), which strongly suggests that carotid revascularization (surgical or percutaneous) would be planned in the near future given the severity of the stenoses. This meets the exclusion criterion regarding planned cerebrovascular revascularization within the next 6 months."
5,NCT00106938,1,short/openai,The patient fails to meet a critical inclusion criterion and also matches an exclusion criterion related to bilateral carotid disease.
5,NCT00125671,1,short/openai,"The patient meets inclusion criteria through ""Other significant peripheral arterial disease (e.g., carotid stenosis)"" given bilateral carotid stenosis (80% R ICA, 90% L ICA) and documented moderate-to-severe PVD. However, the patient is excluded because angiography was already performed and the significant bilateral carotid stenosis (90% L ICA, 80% R ICA) strongly suggests a need for interventional procedures (carotid endarterectomy or angioplasty). The exclusion criterion states ""Need to undergo vascular diagnostic (angiography) or interventional procedures (arterial bypass graft surgery or angioplasty)"" — the patient has already undergone cerebral angiography as part of workup, and with 80-90% bilateral carotid stenosis, would likely require interventional procedures. This meets the exclusion criterion regarding need to undergo interventional vascular procedures."
5,NCT00177346,2,short/openai,"The patient is a 74-year-old male with confirmed bilateral carotid stenosis (80% R ICA, 90% L ICA) meeting the ≥70% stenosis requirement. He appears asymptomatic by trial definition (prior CVA was 10-15 years ago, outside the 120-day window), and as an asymptomatic patient under 80 years old, he meets that criterion. He qualifies as high-risk for CEA due to multi-system dysfunction (CAD/cardiac history, PVD, diabetes with retinopathy and neuropathy, prior CVA, anemia, proteinuria). No clear exclusion criteria are met based on the provided information."
5,NCT00178451,1,short/openai,"The patient fails to meet the inclusion criterion requiring ""asymptomatic"" carotid artery stenosis, as he has a prior history of CVA (likely attributable to his carotid disease), making his stenosis symptomatic rather than asymptomatic. Additionally, the exclusion criterion regarding ""History of CVA within two years or CVA with a significant residual neurological deficit"" — while his CVA was 10-15 years ago without residual deficits — the symptomatic nature of his carotid stenosis (due to prior stroke) disqualifies him from inclusion."
5,NCT00180518,1,short/openai,"The patient has bilateral carotid stenosis (80% R ICA and 90% L ICA). The exclusion criterion states: ""Bilateral carotid stenosis if the intervention is planned within the 30-day ARCHeR periprocedure period."" While this exclusion is conditional on timing, there is also the inclusion criterion: ""If bilateral carotid stenosis is present and the non-study artery will be treated, treatment of the non-study artery must occur > 30 days before or > 30 days after the study procedure."""
5,NCT00217178,2,short/openai,The patient meets multiple inclusion criteria:
5,NCT00247533,1,short/openai,"The patient meets the inclusion criteria: he has CAD (s/p CABG, indicating coronary artery stenosis >50% historically) and bilateral carotid stenosis with 80% R ICA and 90% L ICA stenosis (>50%). However, the patient matches the exclusion criterion of ""Co-morbidity."" The patient has a significant burden of comorbidities including prior CVA, moderate-to-severe PVD, diabetes complicated by retinopathy and peripheral neuropathy, anemia, hypertension, hyperlipidemia, proteinuria, arthritis, thyroid nodule, and others. The exclusion criterion of ""Co-morbidity"" (without further specification) would apply given the extensive comorbid conditions present in this patient, particularly the prior CVA, severe PVD, and diabetes with end-organ complications."
5,NCT00271076,2,short/openai,"The patient meets the inclusion criteria: he is >18 years old (74M), has significant bilateral carotid stenosis (80% R ICA, 90% L ICA) documented by carotid ultrasound and angiography. He is symptomatic (prior CVA, occasional dizziness, carotid bruits) with stenosis ≥50%, and also meets the asymptomatic threshold of ≥75%. The bilateral disease staging requirement (>30 days apart) is a procedural requirement, not an enrollment exclusion. No exclusion criteria are clearly met: his prior CVA was 10-15 years ago (not within 30 days), there is no mention of intracranial tumors, aneurysms, vascular malformations, thrombus, hemorrhagic disease, drug allergies, hemodynamic instability, or severe renal insufficiency. The cerebral angiography shows patent vessels without severe distal stenosis. The topic is relevant and the patient appears to satisfy the trial requirements."
5,NCT00316108,2,short/openai,The patient appears to satisfy the trial requirements based on the available information:
5,NCT00380185,0,short/openai,"The patient does not satisfy the inclusion criteria for this clinical trial. The trial requires participants to have received a referral for an elective coronary angiogram and to have suspected coronary artery disease. This patient was referred to cardiology for evaluation of PVD and carotid disease, not for an elective coronary angiogram. Additionally, while the patient has a history of CAD s/p CABG, this is established/known CAD rather than ""suspected"" CAD. The patient does have PVD with an implied ABI < 0.9 (moderate to severe PVD), which meets one inclusion criterion, but the critical inclusion criteria regarding elective coronary angiogram referral and suspected CAD are not met, making this topic irrelevant to the trial's purpose."
5,NCT00417963,1,short/openai,"The patient has bilateral carotid stenosis (80% R ICA, 90% L ICA) and a history of prior CVA (10-15 years ago, no residual deficits), plus moderate to severe PVD. While he could potentially meet inclusion criteria (asymptomatic stenosis ≥80% or symptomatic with prior stroke), the exclusion criterion of ""Extensive or diffuse atherosclerotic disease"" is a concern. The patient has significant bilateral carotid disease combined with moderate-to-severe PVD and CAD s/p CABG, which together suggest extensive/diffuse atherosclerotic disease. This pattern of multi-territory atherosclerosis (coronary, carotid bilateral, and peripheral vascular) would likely qualify as ""extensive or diffuse atherosclerotic disease,"" meeting the exclusion criterion."
5,NCT00536796,2,short/openai,"The patient meets several inclusion criteria: they are a secondary prevention patient (prior CVA, CAD s/p CABG), has hyperlipidemia (HL documented in history), and has atherosclerosis (CAD, bilateral carotid stenosis, PVD) and diabetes. Regarding whether the patient is receiving cholesterol-lowering therapy, the topic description does not provide medication information. Per the instructions, when the topic description does not provide enough information to make a definitive decision, the answer should be 2."
5,NCT00536965,2,short/openai,The patient meets the inclusion criteria as follows:
5,NCT00619775,2,short/openai,"The patient appears to meet the inclusion criteria: he is 74 years old (≥18), is male (pregnancy criteria not applicable), and has significant bilateral carotid stenosis (80% R ICA, 90% L ICA) which would likely qualify as anatomically high-risk criteria for carotid intervention. None of the explicit exclusion criteria are met based on the information provided: there is no mention of prior carotid stenting, participation in another clinical study, known allergies to study medications/device materials, or a life expectancy less than 12 months. While the protocol references ""general or angiographic exclusion criteria as defined in the protocol,"" these are not specified in detail, and based on available information, no exclusions are triggered. Therefore, the patient satisfies the requirements of the trial."
5,NCT00670202,2,short/openai,The patient appears to satisfy the requirements of this clinical trial.
5,NCT00729040,1,short/openai,"The patient has CAD and Type 2 diabetes satisfying inclusion criteria, and is 74 years old (≥18). However, the patient has moderate to severe PVD, which commonly prevents walking even one block (claudication). The exclusion criterion ""Cannot walk a block (self-report)"" is likely met given his severe PVD, making this patient ineligible for the trial."
5,NCT00744523,1,short/openai,"The patient has significant bilateral carotid stenosis (80% R ICA and 90% L ICA). The trial requires ""single lesion carotid artery stenting,"" which means only one lesion can be treated per the inclusion criteria. While bilateral stenosis alone might not be an exclusion, the critical exclusion criterion is: ""Subject has peripheral vascular disease that precludes safe femoral artery sheath insertion."" The patient has ""Moderate to Severe PVD,"" which may preclude safe femoral artery access. Additionally, the trial is designed for single lesion stenting, and the patient has bilateral significant stenoses. The PVD exclusion criterion is particularly relevant here - the patient's moderate to severe PVD could preclude safe femoral artery sheath insertion, which is an explicit exclusion criterion."
5,NCT00764985,0,short/openai,"The clinical trial requires all adult patients admitted with syncope or near-syncope. This patient explicitly denies prior syncope (""no prior syncope"") and the further review of systems confirms ""absence of...syncope or presyncope."" The patient's primary presentation is for evaluation of PVD and carotid stenosis, not syncope or near-syncope. Therefore, the topic is irrelevant to this trial as the patient does not meet the primary inclusion criterion."
5,NCT00772278,2,short/openai,The patient meets the key inclusion criteria based on available information:
5,NCT00805311,1,short/openai,"The patient has bilateral carotid stenosis with 80% R ICA and 90% L ICA stenosis, which meets the inclusion criterion for severe carotid artery stenosis (≥70%). However, the patient has a prior CVA (stroke) approximately 10-15 years ago. While this occurred more than 6 months ago (satisfying the ""no stroke in past 6 months"" inclusion criterion), there are several exclusion criteria concerns:"
5,NCT00830232,2,short/openai,The patient appears to satisfy the trial requirements based on the available information:
5,NCT00860184,0,short/openai,"The patient has 80% stenosis of the R ICA and 90% stenosis of the L ICA. The inclusion criteria requires 50-79% stenosis of the carotid artery. This patient's stenosis levels (80% and 90%) exceed the required range, making the patient irrelevant to this trial — not because of an exclusion criterion, but because the primary inclusion criterion (50-79% stenosis) is not met."
5,NCT00919165,1,short/openai,"The patient has a history of prior CVA (stroke) that occurred 10-15 years ago. While this is well outside the 6-month exclusion window for ""major stroke within the past 6 months,"" the key issue is with the inclusion criterion requiring the patient to be ""asymptomatic, defined as no symptoms of TIA/stroke in the previous 6 months."" The patient reports occasional dizziness and occasional headaches. However, the patient does deny any sensory or motor defects and has no residual deficits from prior CVA."
6,NCT00155363,1,short/openai,"The patient has ESRD on hemodialysis, which matches the inclusion criterion. However, she clearly has an active C. difficile infection (C diff assay positive on admission, treated with antibiotics for C diff) and was hospitalized during the admission described. Both ""active infection"" and ""during hospital admission"" are explicit exclusion criteria for this trial. Therefore, the patient matches exclusion criteria and does not satisfy the trial requirements."
6,NCT00269399,1,short/openai,The patient fails multiple exclusion criteria:
6,NCT00304369,2,short/openai,"The patient meets the inclusion criteria: (1) C. diff assay was positive on admission, satisfying the requirement for a fecal sample positive for C. difficile toxin, and (2) the patient was treated with Flagyl (metronidazole) both IV and PO, satisfying the requirement for treatment with oral metronidazole. Regarding the exclusion criterion, the patient received an extended course of treatment (6 weeks of Vanco, and Flagyl was part of the initial regimen). While the exact duration of oral metronidazole is not explicitly stated, the patient was on Flagyl po from admission until at least [**8-29**] (approximately 3+ days), and given the severity of illness and the extended treatment course described, there is insufficient information to confirm she received less than 7 days of metronidazole. Per the instructions, when there is insufficient information to make a definitive determination, the answer should be 2."
